,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
153934,12232,1500,8756,13451,12185,463,1261,1296,690,699,957,964,956,904,2071,2145,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3708,3970,3942,2228,2231,5611,5587,2342,2751,1208,1054,1124,1125,6607,6605,507,507,380,376,442,516
154229,15449,1500,8850,12897,10684,630,1356,1367,690,699,968,968,950,920,2272,2277,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3978,2226,2231,5611,5587,2342,2751,1224,1150,1105,1125,6605,6605,507,507,380,376,596,600
154330,14877,1500,7620,12446,11397,490,1362,1370,690,699,968,968,979,980,2243,2172,3138,3018,3754,3732,2491,2432,6835,6849,7488,7508,3724,3685,3904,3963,2228,2215,5611,5587,2342,2751,1041,974,1116,1071,6563,6599,507,507,380,376,514,600
154431,14045,1500,7201,9533,10450,642,1348,1368,690,699,968,960,989,981,2278,2270,3138,3018,3754,3752,2515,2469,6849,6837,7500,7508,3728,3714,3871,3926,2228,2231,5611,5587,2342,2732,1205,1097,1122,1117,6542,6605,507,507,380,376,581,556
154532,15200,1488,8178,12313,11942,610,1310,1306,687,696,886,880,807,831,2274,2278,3138,3018,3754,3752,2515,2469,6848,6852,7500,7508,3728,3714,3971,3897,2218,2198,5611,5577,2342,2751,1226,1141,1020,1125,6605,6603,507,507,380,376,460,523
154734,15582,1500,8847,13576,12650,652,1348,1368,690,699,936,948,844,945,2219,2278,3138,3018,3754,3752,2515,2469,6849,6851,7500,7508,3727,3714,3937,3946,2228,2231,5611,5587,2342,2751,1153,1118,1042,1112,6607,6605,507,507,380,376,368,532
154835,14909,1500,7588,10051,9309,465,1315,1295,690,699,929,829,627,553,2275,2278,3138,3018,3754,3752,2512,2469,6849,6852,7500,7508,3719,3714,3969,3978,2207,2231,5611,5587,2342,2751,1098,1072,1124,1119,6607,6605,507,507,380,376,542,573
154936,15270,1500,8727,13103,10810,485,1358,1358,616,690,913,967,793,941,2278,2254,3138,3018,3754,3752,2515,2469,6849,6835,7500,7508,3723,3714,3948,3885,2196,2231,5611,5580,2342,2751,1231,1131,1119,1125,6607,6605,507,507,380,376,402,301
155231,15486,1500,8819,12538,11522,626,1358,1369,690,699,946,957,727,764,2247,2271,3138,3018,3754,3752,2514,2469,6849,6852,7500,7508,3728,3714,3820,3823,2204,2221,5611,5587,2342,2751,1233,1153,1116,1124,6587,6605,507,507,380,376,286,262
155635,15452,1500,7661,11263,11910,635,1362,1362,662,688,956,960,725,875,2269,2211,3138,3018,3754,3752,2489,2443,6828,6852,7500,7508,3683,3714,3938,3958,2218,2231,5596,5587,2342,2751,1230,1151,1103,1056,6607,6605,507,507,380,376,276,599
155938,15617,1500,8817,12961,12308,539,1356,1370,690,699,965,968,787,897,2278,2255,3138,3018,3754,3752,2515,2469,6845,6852,7500,7508,3723,3714,3758,3976,2228,2229,5601,5587,2342,2751,1221,1151,1100,1125,6607,6605,507,507,380,376,347,476
156031,15333,1500,8826,13678,12556,582,1323,1343,690,699,946,960,937,963,2266,2278,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3964,3978,2228,2231,5611,5587,2342,2751,1098,1016,1124,1125,6607,6605,507,507,376,373,596,600
156233,15612,1500,7983,13452,12291,596,1362,1370,690,699,968,968,934,983,2278,2278,3138,3018,3754,3752,2515,2469,6848,6849,7500,7508,3728,3714,3972,3977,2228,2231,5611,5548,2342,2751,1188,1129,1124,1125,6607,6590,507,507,377,376,587,591
156334,15398,1500,8825,8816,9141,213,1362,1370,689,699,968,964,943,740,2278,2275,3134,3018,3754,3752,2449,2469,6849,6852,7490,7508,3632,3710,3855,3978,2166,2226,5611,5587,2342,2751,990,920,1088,975,6607,6605,507,507,380,376,115,487
156435,14658,1500,8851,13590,12483,521,1362,1370,690,699,968,967,975,983,2278,2278,3138,3018,3754,3752,2515,2469,6849,6843,7500,7508,3728,3714,3968,3976,2227,2231,5611,5582,2342,2751,1139,1109,1124,1125,6603,6592,507,507,380,376,552,600
156536,12963,1500,8770,13565,12660,627,1285,1290,690,698,948,943,989,976,2260,2273,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3706,3714,3970,3978,2222,2228,5611,5587,2342,2743,1123,1082,1124,1125,6607,6601,507,507,374,376,583,600
156637,15345,1500,8598,12629,10957,537,1362,1362,684,699,966,966,973,954,2267,2270,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3711,3967,3735,2228,2231,5611,5587,2342,2751,1189,1079,1120,1122,6607,6591,507,507,380,376,319,233
157336,15580,1500,8464,9151,11088,519,1360,1368,661,683,966,968,886,931,2242,2258,3136,3018,3754,3752,2515,2469,6849,6852,7500,7508,3725,3713,3861,3978,2224,2223,5611,5587,2342,2751,1167,1136,1088,1120,6603,6605,507,507,380,376,417,212
157437,15251,1497,8685,12389,12335,582,1362,1370,690,699,968,968,857,888,2278,2278,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3978,2228,2231,5611,5586,2342,2751,1167,1075,1116,1123,6607,6595,507,507,380,376,596,590
157942,14469,1496,8646,13363,12546,528,1361,1368,690,699,963,934,906,969,2278,2273,3138,3018,3754,3752,2508,2460,6849,6851,7500,7508,3706,3714,3968,3969,2217,2221,5611,5585,2342,2748,1229,1084,1087,1125,6606,6602,507,507,380,376,337,330
158035,14396,1497,8777,13419,11977,634,1362,1370,690,699,968,968,975,952,2277,2278,3138,3018,3754,3752,2496,2469,6849,6848,7500,7508,3719,3714,3966,3978,2228,2231,5611,5587,2332,2747,1182,1107,1086,1124,6607,6605,507,507,380,376,392,416
158136,15468,1500,7568,13053,10534,633,1362,1370,690,699,963,933,803,746,2277,2278,3138,3018,3754,3752,2515,2469,6849,6844,7496,7508,3728,3714,3968,3978,2228,2231,5605,5587,2340,2699,1212,1128,1068,1124,6604,6605,507,507,380,376,594,523
158338,14794,1500,8787,12760,8036,603,1358,1364,690,699,968,957,947,897,2277,2275,3138,3018,3754,3752,2515,2464,6849,6852,7500,7508,3727,3683,3972,3705,2228,2231,5611,5587,2339,2747,1236,1126,1121,1125,6597,6583,507,507,380,372,464,233
158540,15011,1498,8302,12997,12354,512,1362,1368,679,681,968,968,931,906,2260,2228,3138,3018,3754,3752,2467,2469,6849,6852,7500,7508,3728,3708,3744,3977,2206,2230,5611,5587,2342,2751,1236,1153,1116,1122,6593,6589,507,507,380,376,295,409
158843,15417,1498,8771,13539,12523,577,1362,1370,672,699,948,968,896,981,2278,2276,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3957,3715,2216,2176,5611,5587,2342,2751,1186,1151,1124,1125,6607,6605,507,507,380,376,474,148
159138,15416,1500,8496,13020,11944,457,1362,1370,636,632,951,952,949,915,2259,2262,3137,3018,3754,3752,2509,2463,6849,6852,7498,7507,3728,3714,3905,3929,2228,2230,5611,5565,2342,2729,1234,1142,1105,1125,6603,6605,507,507,380,376,585,575
159239,15530,1500,8307,11727,8688,539,1362,1370,686,699,966,966,911,989,2274,2277,3138,3018,3754,3752,2515,2467,6849,6849,7493,7508,3720,3714,3938,3687,2228,2231,5588,5587,2342,2751,1197,1101,1116,1124,6582,6590,507,507,380,366,463,400
159340,15238,1500,8518,13403,11971,636,1362,1370,690,699,968,968,991,991,2273,2258,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3707,3695,3965,3923,2228,2231,5611,5587,2342,2751,1193,1147,1016,1125,6607,6605,507,507,380,372,529,591
159441,14767,1496,8116,5552,6045,274,1334,1293,686,698,965,924,816,766,2275,2268,3054,2791,3754,3751,2515,2461,6769,6685,7415,7350,3668,3581,3937,3003,2218,1981,5610,5587,2342,2731,1221,1074,1115,1120,6594,6605,496,379,380,376,371,7
159744,15396,1500,8568,13157,11794,415,1362,1370,690,699,965,965,938,922,2278,2278,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3889,3857,2228,2231,5611,5587,2342,2750,1089,997,1124,1124,6575,6589,507,507,380,373,584,346
159946,14127,1500,8512,13018,11632,489,1316,1288,690,699,966,909,750,903,2276,2265,3125,3018,3754,3752,2507,2469,6803,6852,7500,7508,3717,3712,3971,3914,2228,2231,5611,5556,2342,2707,1192,1043,1124,1125,6607,6584,507,507,380,376,340,420
160123,15402,1500,8263,12971,11260,610,1361,1369,690,699,968,960,725,894,2269,2240,3138,3018,3754,3752,2515,2469,6849,6802,7500,7508,3728,3714,3953,3958,2175,2231,5608,5564,2330,2749,1061,1006,1121,1125,6607,6602,507,507,380,376,455,442
160729,15495,1500,8741,12488,8734,639,1362,1370,685,699,968,968,985,992,2277,2275,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3907,3966,2228,2231,5608,5587,2342,2751,1236,1108,1120,1120,6594,6605,507,507,380,376,490,266
160830,15379,1494,8761,12182,3113,584,1362,1370,690,699,968,968,968,956,2278,2278,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3711,3726,3597,2228,2231,5611,5587,2342,2748,1231,1133,1124,1125,6551,6563,507,507,376,376,431,367
160931,15637,1500,8755,12078,11974,630,1354,1370,689,699,968,966,824,705,2277,2233,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3826,3978,2214,2231,5554,5583,2342,2751,1129,1126,1082,1115,6597,6585,507,507,378,376,254,597
161327,15324,1500,8046,12470,10692,336,1359,1355,687,699,967,968,793,842,2273,2272,3138,3018,3754,3752,2515,2468,6839,6830,7500,7508,3728,3714,3935,3889,2217,2231,5611,5584,2340,2751,1234,1143,1124,1125,6607,6605,507,507,377,372,419,375
161630,15502,1500,8213,9714,10877,510,1362,1368,687,699,953,963,944,965,2278,2269,3138,3018,3754,3752,2515,2440,6849,6852,7500,7508,3725,3712,3966,3962,2228,2231,5611,5576,2342,2745,1189,1069,1089,1125,6607,6600,507,507,379,376,439,463
161731,15543,1500,8573,13382,12542,634,1360,1354,690,699,968,968,965,989,2278,2266,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3954,3966,2228,2221,5611,5587,2340,2751,1201,1097,1033,1105,6607,6602,507,507,380,376,545,567
161832,13706,1500,8807,13408,12532,535,1246,1224,690,699,968,870,718,765,2278,2278,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3960,2187,2231,5611,5587,2342,2747,1169,1073,1112,1125,6598,6593,507,507,380,376,583,580
162026,15074,1500,8471,13265,11938,598,1362,1370,684,699,939,962,505,770,2246,2233,3138,3018,3754,3752,2486,2463,6849,6811,7497,7508,3669,3699,3514,3148,2207,2222,5610,5587,2342,2748,1206,1045,1076,1125,6607,6605,507,507,380,376,4,63
162228,13254,1500,8803,13519,12143,550,1307,1297,690,699,869,908,907,957,2245,2135,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3725,3712,3910,3875,2228,2231,5589,5587,2291,2548,1233,1113,1124,1125,6586,6521,507,507,380,375,417,594
162329,15506,1500,8741,13626,12076,472,1362,1370,683,685,965,968,898,845,2242,2266,3138,3018,3754,3752,2497,2469,6849,6809,7500,7508,3710,3714,3936,3978,2228,2231,5611,5578,2342,2746,1193,1133,1122,1086,6607,6603,507,507,380,376,299,466
162733,15127,1500,8620,13499,12661,581,1362,1370,690,699,959,968,988,948,2270,2273,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3973,2228,2231,5549,5587,2342,2749,1199,1144,1124,1125,6607,6605,507,507,369,376,596,600
162935,13665,1500,8623,12843,11004,479,1270,1274,690,699,909,922,717,860,2238,2272,3138,3018,3754,3752,2515,2447,6849,6852,7500,7508,3687,3714,3972,3978,2203,2231,5611,5586,2338,2665,1186,1062,1122,1125,6607,6583,507,507,380,376,501,583
163129,15556,1500,8845,13454,12445,624,1358,1364,681,685,968,941,853,799,2265,2277,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3978,2228,2231,5611,5587,2342,2751,1232,1125,1124,1125,6606,6605,507,507,380,376,596,600
163331,13592,1500,8699,12027,12004,636,1306,1266,690,699,966,940,833,812,2200,2210,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3952,3975,2228,2231,5611,5587,2342,2751,1214,1084,1097,973,6607,6605,507,507,380,376,592,588
163432,15458,1500,8427,12481,11425,519,1324,1290,649,683,948,938,659,770,2276,2174,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3921,3928,2228,2229,5611,5587,2342,2751,1185,1144,1017,1095,6605,6587,507,507,380,376,473,258
163836,15141,1481,8745,13201,12599,427,1362,1370,690,699,968,968,952,973,2278,2278,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3978,2228,2231,5610,5586,2319,2746,1206,1130,1124,1125,6607,6605,507,507,370,376,596,600
164030,15629,1500,8552,13486,12510,574,1336,1322,683,694,931,952,835,784,2277,2278,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3969,2211,2152,5611,5587,2342,2751,1197,1116,1108,1125,6607,6603,507,507,380,376,574,536
164131,14795,1500,8428,12184,12073,488,1362,1368,666,684,968,968,936,904,2251,2261,3138,3018,3754,3752,2510,2469,6849,6837,7500,7508,3695,3714,3972,3978,2228,2231,5611,5587,2341,2737,1218,1146,1054,1115,6576,6544,507,507,380,376,489,599
164636,14408,1500,8801,13394,11985,638,1279,1294,690,699,810,829,614,573,2265,2222,3138,3018,3754,3752,2513,2469,6774,6852,7500,7508,3717,3714,3945,3970,2228,2227,5610,5587,2342,2750,1136,1066,1124,1125,6607,6605,507,507,380,376,257,431
164939,15380,1500,8405,12604,10809,555,1362,1370,690,699,967,963,955,862,2278,2270,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3978,2223,2229,5611,5587,2342,2740,1188,1143,1065,1071,6607,6597,507,507,380,376,596,592
165032,15035,1500,8683,13321,12007,557,1361,1366,647,674,965,967,922,974,2271,2230,3138,3018,3754,3752,2511,2469,6849,6852,7479,7507,3670,3693,3966,3964,2217,2230,5611,5583,2205,2672,1229,1075,1101,1102,6607,6605,507,507,380,376,390,378
165436,13207,1500,8822,13443,12137,495,1316,1311,690,699,962,968,969,958,2241,2224,3125,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3978,2228,2231,5611,5586,2341,2750,1232,1098,1119,1125,6607,6605,507,507,380,376,456,600
165638,15169,1494,8809,13711,12637,620,1347,1333,690,699,949,962,977,986,2278,2278,3138,3018,3754,3752,2487,2469,6849,6852,7500,7508,3727,3706,3897,3978,2189,2231,5604,5587,2313,2749,1134,1137,1072,1119,6607,6604,507,507,380,376,498,567
165840,15627,1500,8337,13186,12684,561,1362,1370,690,699,965,966,817,970,2278,2264,3138,3018,3754,3752,2515,2469,6849,6836,7500,7508,3728,3714,3954,3962,2228,2230,5611,5587,2342,2722,1221,1154,1124,1125,6607,6605,507,507,380,376,468,526
165941,15576,1500,8831,12845,11761,631,1362,1370,690,699,968,965,836,779,2269,2278,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3963,3965,2211,2231,5611,5574,2342,2751,1100,1138,1109,1124,6607,6605,507,507,380,367,539,583
166438,13422,1500,8713,12403,9328,418,1280,1260,690,699,967,932,836,979,2277,2248,3008,3018,3754,3752,2515,2455,6564,6852,7500,7508,3728,3714,3972,3971,2228,2228,5611,5584,2342,2742,1205,1076,1116,1125,6607,6588,434,507,370,365,497,598
166640,15227,1500,8734,13229,12581,598,1354,1363,690,699,951,957,991,992,2278,2278,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3967,3940,2200,2222,5611,5586,2342,2751,1133,1111,1124,1123,6607,6605,507,507,380,376,596,570
167036,15224,1500,8638,13354,12544,639,1280,1246,690,699,963,958,905,776,2213,2182,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3727,3714,3972,3978,2225,2231,5611,5586,2333,2717,1197,1110,1116,1093,6577,6605,507,507,380,376,485,538
167238,15589,1500,8836,13624,12707,641,1362,1370,685,696,967,968,963,950,2278,2278,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3941,3976,2228,2231,5611,5587,2342,2751,1216,1146,1124,1125,6607,6605,507,507,376,376,553,585
167440,15612,1494,8172,8438,8697,499,1362,1370,690,699,968,968,892,954,2278,2278,3138,3018,3754,3752,2490,2469,6849,6852,7493,7475,3603,3687,3940,3588,2228,2231,5611,5587,2342,2751,1233,1146,1042,1123,6607,6602,507,507,380,376,353,204
167743,15293,1500,8849,13232,11190,631,1362,1370,687,699,964,964,815,934,2271,2273,3138,3018,3754,3752,2515,2469,6849,6852,7492,7508,3720,3714,3922,3914,2227,2231,5611,5587,2342,2751,1130,1078,1123,1125,6607,6605,507,507,376,374,312,209
168139,14660,1500,8799,12757,11744,548,1309,1252,669,689,799,906,708,797,2146,2099,3138,3018,3754,3752,2506,2457,6849,6778,7500,7507,3727,3711,3768,3628,2176,2148,5593,5527,2342,2751,1122,1077,1105,1125,6576,6569,507,507,380,376,181,311
168240,15198,1500,8579,13178,12509,499,1361,1370,689,699,968,968,822,900,2194,2156,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3971,3978,2228,2231,5611,5587,2342,2741,1151,1142,1068,1125,6607,6579,507,507,380,376,440,577
168341,15642,1500,8613,10946,8532,589,1361,1370,675,688,955,965,892,801,2179,2239,3138,3018,3754,3752,2515,2469,6703,6797,7500,7501,3728,3713,3706,3967,2228,2226,5611,5587,2342,2751,1157,1091,1110,1101,6519,6546,507,507,380,376,496,388
168745,14654,1500,8826,13600,12101,648,1328,1364,653,650,962,959,983,943,2207,2231,3138,3018,3754,3752,2515,2468,6849,6852,7500,7508,3728,3714,3970,3970,2228,2229,5611,5587,2342,2734,1116,1087,1121,1118,6607,6574,507,507,372,373,592,588
168947,15145,1500,8646,10282,9087,556,1298,1303,690,699,934,914,954,911,2257,2278,3138,3018,3754,3752,2515,2466,6849,6852,7500,7508,3727,3687,3972,3921,2228,2230,5611,5587,2342,2751,1235,1155,1107,1125,6588,6565,507,507,380,376,595,599
169040,15363,1500,8824,13285,11951,573,1362,1370,690,699,965,967,732,720,2260,2226,3138,3018,3754,3752,2515,2455,6849,6852,7500,7508,3728,3711,3930,3917,2228,2221,5611,5584,2342,2748,1222,1140,1119,1105,6607,6602,507,507,380,376,390,172
169343,15388,1500,8678,11883,12705,597,1253,1298,676,653,967,928,990,948,2228,2277,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3712,3711,3958,3963,2228,2231,5611,5587,2342,2751,1199,1143,909,1125,6607,6605,507,507,380,376,590,578
169444,15084,1500,8757,13551,12398,562,1362,1370,690,699,968,968,916,731,2276,2274,3138,3018,3754,3752,2514,2469,6849,6852,7500,7508,3726,3714,3968,3977,2228,2231,5611,5587,2342,2751,1168,1036,1124,1125,6607,6600,507,507,380,376,328,335
169545,14318,1500,8801,13577,12355,647,1341,1338,690,699,965,960,900,924,2249,2278,3138,3018,3754,3752,2515,2469,6849,6851,7500,7508,3728,3714,3970,3896,2228,2231,5611,5587,2342,2751,1229,1144,1123,1125,6607,6605,507,507,368,376,571,512
169747,15619,1500,7835,12271,9164,631,1362,1370,683,699,965,968,875,961,2278,2278,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3971,3978,2175,2231,5611,5587,2342,2751,1204,1089,1116,1125,6607,6580,507,507,380,375,583,600
169949,15607,1500,8336,13446,12560,598,1362,1370,689,699,968,968,987,885,2278,2266,3138,3018,3754,3752,2506,2469,6849,6850,7500,7508,3720,3714,3788,3802,2223,2208,5611,5585,2342,2734,1187,1020,1122,1082,6573,6600,507,507,380,376,276,147
170631,15641,1500,8851,13695,12728,591,1362,1370,686,698,968,968,987,979,2278,2278,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3978,2228,2231,5611,5587,2342,2751,1235,1145,1118,1121,6607,6598,507,507,363,376,595,600
170934,15594,1500,7447,9512,6620,528,1312,1330,688,695,968,959,760,640,2277,2278,3138,3017,3754,3752,2515,2469,6763,6756,7485,7498,3687,3705,3514,3828,2215,2231,5611,5587,2342,2751,1193,1128,1121,1125,6607,6605,507,495,380,376,218,281
171330,15580,1500,8845,13230,11483,520,1362,1366,658,680,958,964,895,900,2270,2271,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3711,3855,3509,2228,2231,5598,5575,2342,2751,1184,1122,1119,1124,6607,6605,507,507,379,376,549,136
171431,15097,1500,8052,7993,9121,97,1341,1313,679,698,782,760,444,496,2272,2275,3132,3018,3754,3752,2513,2468,6847,6852,7460,7494,3517,3574,3951,3742,2200,2231,5611,5587,2342,2751,1223,1130,1109,1125,6606,6605,507,507,380,376,209,38
171532,15532,1500,7264,12800,9381,556,1362,1368,689,699,965,968,815,781,2275,2278,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3974,2214,2136,5610,5587,2342,2750,1236,1155,1124,1125,6607,6604,507,507,379,376,474,499
171633,15288,1500,8839,13496,12612,437,1352,1365,680,693,966,968,933,959,2277,2278,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3966,3930,2228,2231,5610,5587,2324,2720,1211,1104,1124,1125,6594,6605,507,507,380,376,492,485
172029,14986,1500,7988,11486,9104,293,1357,1366,690,698,965,953,778,924,2261,2276,3138,3018,3754,3752,2475,2458,6849,6852,7499,7506,3660,3672,3939,3572,2215,2224,5611,5587,2338,2734,1232,1153,1055,1087,6589,6571,507,507,380,376,183,38
172130,15419,1500,8587,13063,12529,588,1362,1370,690,699,968,968,923,985,2278,2267,3138,3018,3754,3752,2515,2469,6849,6847,7500,7508,3728,3714,3917,3935,2205,2228,5611,5587,2342,2751,1173,1070,1118,1125,6607,6592,507,507,380,376,420,565
172332,15122,1486,7975,12781,8749,503,1360,1370,690,699,968,965,931,938,2278,2278,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3978,2228,2230,5611,5587,2342,2751,1154,1138,1124,1125,6607,6605,507,507,380,376,531,596
172433,15304,1500,8593,13022,11616,595,1362,1370,674,692,955,968,819,817,2275,2240,3138,3018,3754,3752,2515,2469,6846,6852,7500,7508,3728,3714,3807,3683,2228,2231,5611,5587,2342,2751,1188,1130,1124,1125,6607,6546,507,507,380,376,304,397
172534,15347,1500,8848,12920,10858,636,1362,1367,690,699,967,963,990,986,2269,2276,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3978,2222,2231,5611,5587,2342,2751,1173,1050,1119,1006,6605,6587,507,507,380,376,595,401
172635,14963,1500,8775,13437,12651,612,1361,1368,690,699,968,967,984,987,2278,2276,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3724,3714,3967,3978,2228,2231,5577,5586,2342,2707,1184,1008,1124,1125,6607,6605,507,507,380,375,572,600
172938,15391,1500,8741,13136,11833,575,1362,1370,690,699,964,968,989,929,2273,2278,3138,3018,3754,3752,2511,2469,6849,6852,7500,7508,3727,3704,3967,3978,2228,2231,5611,5587,2342,2751,1236,1155,1122,1125,6607,6605,507,507,380,376,559,471
173132,14611,1500,8312,11371,11398,586,1305,1306,689,699,968,957,923,904,2226,2247,3138,3018,3754,3752,2494,2448,6810,6852,7500,7488,3718,3689,3955,3910,2228,2219,5610,5582,2333,2750,1213,1154,1124,1122,6506,6595,507,507,380,374,540,234
173233,14355,1500,8066,10640,7686,644,1333,1355,690,699,968,968,943,980,2229,2234,3138,3018,3754,3752,2514,2469,6849,6852,7496,7508,3694,3714,3947,3977,2228,2222,5611,5587,2338,2751,1235,1110,1124,1116,6594,6604,507,507,380,376,258,582
173334,15119,1500,8659,13030,11268,571,1341,1282,581,646,903,921,764,979,2231,2221,3138,3018,3754,3752,2509,2469,6848,6851,7500,7508,3690,3704,3898,3359,2225,2226,5611,5587,2340,2731,1193,1085,1113,1111,6589,6586,507,507,380,376,129,109
173435,14623,1500,8549,8077,8908,548,1284,1297,690,699,859,828,633,749,2273,2266,3138,3014,3754,3752,2389,2392,6849,6851,7326,7365,3260,3401,3393,3393,2219,2216,5594,5587,2342,2751,1220,1145,1112,1125,6607,6605,507,506,380,376,0,0
173536,15468,1500,8781,13618,12456,610,1362,1370,690,699,968,968,748,823,2278,2278,3138,3018,3754,3752,2511,2469,6849,6852,7500,7508,3726,3714,3972,3901,2228,2231,5611,5587,2342,2729,1179,1106,1120,1125,6607,6605,507,507,380,376,387,147
173637,15543,1497,8820,13658,12306,461,1350,1365,589,600,940,961,940,938,2275,2270,3138,3018,3754,3752,2515,2469,6848,6852,7500,7508,3728,3714,3972,3967,2228,2231,5611,5587,2342,2751,1236,1155,1124,1125,6595,6605,507,507,380,376,596,600
173738,14235,1500,6596,11454,9840,578,1258,1290,690,699,962,953,779,865,2262,2226,3138,3017,3754,3752,2508,2469,6711,6630,7500,7508,3705,3714,3851,3920,2193,2103,5611,5587,2342,2751,1193,1140,1109,1116,6607,6573,507,507,380,375,316,251
173839,14497,1500,8548,9242,10128,610,1360,1365,669,661,909,934,992,822,2268,2256,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3712,3965,3978,2228,2218,5611,5587,2342,2751,1166,1062,1096,1061,6576,6572,507,507,380,376,561,448
173940,15079,1500,8822,13293,12323,638,1317,1321,690,699,923,864,720,741,2278,2272,3138,3018,3754,3752,2515,2469,6849,6847,7500,7508,3728,3714,3963,3852,2228,2110,5611,5587,2342,2751,1088,1066,1071,1125,6606,6594,507,507,380,376,566,457
174437,15389,1482,7971,12289,10322,575,1352,1367,678,689,968,968,970,992,2278,2278,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3940,3972,2228,2231,5611,5587,2342,2751,1235,1141,1124,1123,6604,6540,507,507,376,375,596,600
174841,13958,1500,8400,13329,12238,399,1300,1303,690,699,937,934,902,819,2278,2278,3138,3018,3754,3752,2495,2466,6847,6847,7500,7508,3725,3658,3972,3793,2228,2230,5611,5587,2255,2743,1236,1155,1124,1120,6585,6603,507,507,380,376,471,395
175035,15266,1500,8847,13541,12578,584,1360,1370,682,688,958,967,896,834,2273,2278,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3978,2228,2231,5611,5587,2339,2736,1230,1151,1124,1118,6607,6605,507,507,380,376,593,499
175136,15066,1500,8806,13330,12556,597,1362,1370,690,699,968,968,992,986,2263,2278,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3968,3978,2228,2228,5611,5587,2324,2751,1217,1140,1116,1125,6607,6584,507,507,380,376,589,600
175237,14525,1500,8833,13592,12105,583,1354,1357,690,699,968,960,977,887,2278,2278,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3971,3978,2163,2189,5611,5587,2342,2751,1192,1111,1122,1125,6566,6601,507,507,380,375,593,514
175338,14981,1500,8761,12740,11683,531,1342,1343,679,699,956,966,719,872,2252,2206,3138,3018,3754,3752,2515,2469,6849,6852,7479,7508,3726,3714,3957,3893,2228,2231,5611,5587,2342,2751,1234,1155,1096,1115,6584,6564,507,507,380,358,321,314
175439,15444,1500,8648,13049,11635,639,1362,1354,690,699,968,914,940,852,2257,2271,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3955,2228,2170,5611,5587,2342,2751,1167,1146,1090,1112,6582,6605,507,507,380,376,525,342
